,incident_key,occur_date,occur_time,boro,precinct,jurisdiction_code,statistical_murder_flag,vic_age_group,vic_sex,vic_race,x_coord_cd,y_coord_cd,latitude,longitude,geocoded_column,:id,:version,:created_at,:updated_at,:@computed_region_yeji_bk3q,:@computed_region_92fq_4b7q,:@computed_region_sbqj_enih,:@computed_region_efsh_h5xi,:@computed_region_f5dn_yrer,location_desc,perp_age_group,perp_sex,perp_race
497,27196491,2007-03-04T00:00:00.000,06:35:00,BROOKLYN,90,0,False,25-44,M,BLACK,1000046.312500000000000,196584.828125000000000,40.706250820000037,-73.943027445999974,"{'type': 'Point', 'coordinates': [-73.94302744599997, 40.70625082000004]}",row-x3gx.e68w_7v2k,rv-a94v_kmxd-6iri,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,30,56,17213,36,BAR/NIGHT CLUB,UNKNOWN,U,UNKNOWN
498,27181290,2007-03-03T00:00:00.000,14:30:00,BROOKLYN,81,0,False,25-44,M,BLACK,1005218.000000000000000,190528.000000000000000,40.689615497000034,-73.924393111999962,"{'type': 'Point', 'coordinates': [-73.92439311199996, 40.689615497000034]}",row-9zcf-gbth~j4bn,rv-u8tt~ahqt~epqq,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,17,52,18181,69,,UNKNOWN,U,UNKNOWN
499,27214698,2007-03-03T00:00:00.000,02:36:00,BROOKLYN,83,0,False,18-24,M,WHITE HISPANIC,1006965.000000000000000,193571.000000000000000,40.697963515000026,-73.918083361999948,"{'type': 'Point', 'coordinates': [-73.91808336199995, 40.697963515000026]}",row-7mnu.cziw.ccuz,rv-hbzz_54fx.fy7w,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,37,53,13828,42,,UNKNOWN,U,UNKNOWN
500,27181288,2007-03-03T00:00:00.000,14:36:00,BROOKLYN,79,2,False,25-44,M,BLACK,998286.250000000000000,189884.562500000000000,40.687863116000074,-73.949389583999960,"{'type': 'Point', 'coordinates': [-73.94938958399996, 40.687863116000074]}",row-66ke~gcnx~ds47,rv-8gyu.fmcu_5t5q,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,49,51,17618,69,MULTI DWELL - PUBLIC HOUS,18-24,M,WHITE HISPANIC
501,27214698,2007-03-03T00:00:00.000,02:36:00,BROOKLYN,83,0,False,18-24,M,BLACK,1006965.000000000000000,193571.000000000000000,40.697963515000026,-73.918083361999948,"{'type': 'Point', 'coordinates': [-73.91808336199995, 40.697963515000026]}",row-5ryf~ganc.wjv3,rv-szde.a4na-qkrq,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,2,37,53,13828,42,,UNKNOWN,U,UNKNOWN
502,27126162,2007-02-28T00:00:00.000,16:36:00,BRONX,40,2,False,45-64,M,BLACK,1006698.750000000000000,233128.171875000000000,40.806538574000058,-73.918911497999943,"{'type': 'Point', 'coordinates': [-73.91891149799994, 40.80653857400006]}",row-t2tx~6ici-eugt,rv-m52z~t7d4_xhd7,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,35,23,10932,49,MULTI DWELL - PUBLIC HOUS,18-24,M,BLACK
503,27126162,2007-02-28T00:00:00.000,16:36:00,BRONX,40,2,False,45-64,M,BLACK,1006698.750000000000000,233128.171875000000000,40.806538574000058,-73.918911497999943,"{'type': 'Point', 'coordinates': [-73.91891149799994, 40.80653857400006]}",row-q4v9.j8qn~3tsf,rv-8wjs_jn6h_r6qm,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,35,23,10932,49,MULTI DWELL - PUBLIC HOUS,25-44,M,BLACK
504,27126162,2007-02-28T00:00:00.000,16:36:00,BRONX,40,2,False,45-64,M,BLACK,1006698.750000000000000,233128.171875000000000,40.806538574000058,-73.918911497999943,"{'type': 'Point', 'coordinates': [-73.91891149799994, 40.80653857400006]}",row-8ahf_pya7-w9hn,rv-tv54_uftx.z7u9,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,35,23,10932,49,MULTI DWELL - PUBLIC HOUS,25-44,M,BLACK HISPANIC
505,27126160,2007-02-28T00:00:00.000,00:01:00,BRONX,46,0,False,18-24,M,BLACK,1013266.250000000000000,253127.890625000000000,40.861412878000067,-73.895101714999953,"{'type': 'Point', 'coordinates': [-73.89510171499995, 40.86141287800007]}",row-uwjf-ypu4_xcmn,rv-7ejh.fzbx-xdxd,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,22,29,10936,6,,UNKNOWN,F,BLACK
506,27126161,2007-02-28T00:00:00.000,01:59:00,MANHATTAN,32,0,False,18-24,M,BLACK,1000515.375000000000000,237599.203125000000000,40.818823854000073,-73.941236402999948,"{'type': 'Point', 'coordinates': [-73.94123640299995, 40.81882385400007]}",row-hv6m_xmat_tc8a,rv-vmrs_5sb9-b4iy,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,36,20,12427,18,GROCERY/BODEGA,18-24,M,BLACK
507,27126160,2007-02-28T00:00:00.000,00:01:00,BRONX,46,0,False,18-24,M,BLACK,1013266.250000000000000,253127.890625000000000,40.861412878000067,-73.895101714999953,"{'type': 'Point', 'coordinates': [-73.89510171499995, 40.86141287800007]}",row-cw7a~z38t_agsg,rv-t6xg.w787_qbs6,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,22,29,10936,6,,UNKNOWN,M,BLACK
508,27126163,2007-02-28T00:00:00.000,16:33:00,BRONX,40,2,False,25-44,F,BLACK,1005513.500000000000000,235739.765625000000000,40.813709605000042,-73.923184613999979,"{'type': 'Point', 'coordinates': [-73.92318461399998, 40.81370960500004]}",row-vvgg_ek2r_9ii8,rv-3yw8.ywjx~wtrv,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,35,23,10929,49,MULTI DWELL - PUBLIC HOUS,UNKNOWN,M,WHITE HISPANIC
509,27126163,2007-02-28T00:00:00.000,16:33:00,BRONX,40,2,False,25-44,F,BLACK,1005513.500000000000000,235739.765625000000000,40.813709605000042,-73.923184613999979,"{'type': 'Point', 'coordinates': [-73.92318461399998, 40.81370960500004]}",row-s5ye_u767.iq2f,rv-wauz~34ww~jx3i,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,5,35,23,10929,49,MULTI DWELL - PUBLIC HOUS,UNKNOWN,M,BLACK
510,27126161,2007-02-28T00:00:00.000,01:59:00,MANHATTAN,32,0,False,25-44,M,BLACK,1000515.375000000000000,237599.203125000000000,40.818823854000073,-73.941236402999948,"{'type': 'Point', 'coordinates': [-73.94123640299995, 40.81882385400007]}",row-f84w~5rdp_dfpm,rv-nyum.m9hq_z7yv,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,4,36,20,12427,18,GROCERY/BODEGA,18-24,M,BLACK
511,27126164,2007-02-28T00:00:00.000,20:24:00,BROOKLYN,75,0,False,18-24,M,BLACK,1017780.937500000000000,185227.796875000000000,40.675028980000036,-73.879118942999980,"{'type': 'Point', 'coordinates': [-73.87911894299998, 40.675028980000036]}",row-ru9a_q4hb-rtvi,rv-8fhw-exr6_wugz,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,2,37,47,17215,45,,UNKNOWN,U,UNKNOWN
512,27105895,2007-02-27T00:00:00.000,03:50:00,QUEENS,103,0,False,25-44,M,BLACK,1040605.937500000000000,197129.203125000000000,40.707579636000048,-73.796733129999950,"{'type': 'Point', 'coordinates': [-73.79673312999995, 40.70757963600005]}",row-gygm.3bcc.czis,rv-2f4p.c8kc.nk5c,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,3,24,61,24340,41,,18-24,M,BLACK
513,27105896,2007-02-27T00:00:00.000,01:57:00,BROOKLYN,90,2,True,25-44,M,BLACK,997697.437500000000000,196544.781250000000000,40.706144782000081,-73.951499424999952,"{'type': 'Point', 'coordinates': [-73.95149942499995, 40.70614478200008]}",row-jghs-pnfs~ig7i,rv-ryk9.es3d-tna6,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,30,56,17613,36,MULTI DWELL - PUBLIC HOUS,18-24,M,BLACK
514,27105896,2007-02-27T00:00:00.000,01:57:00,BROOKLYN,90,2,False,18-24,M,BLACK,997697.437500000000000,196544.781250000000000,40.706144782000081,-73.951499424999952,"{'type': 'Point', 'coordinates': [-73.95149942499995, 40.70614478200008]}",row-2t25.kzgv-uszc,rv-jnv3.e3tb-2rzf,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,30,56,17613,36,MULTI DWELL - PUBLIC HOUS,18-24,M,BLACK
515,27105896,2007-02-27T00:00:00.000,01:57:00,BROOKLYN,90,2,True,18-24,M,BLACK,997697.437500000000000,196544.781250000000000,40.706144782000081,-73.951499424999952,"{'type': 'Point', 'coordinates': [-73.95149942499995, 40.70614478200008]}",row-6zg7~n5wr.97s8,rv-vchi-ehjr-jvrq,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,30,56,17613,36,MULTI DWELL - PUBLIC HOUS,18-24,M,BLACK
516,27105896,2007-02-27T00:00:00.000,01:57:00,BROOKLYN,90,2,False,25-44,M,BLACK,997697.437500000000000,196544.781250000000000,40.706144782000081,-73.951499424999952,"{'type': 'Point', 'coordinates': [-73.95149942499995, 40.70614478200008]}",row-ka2y.innn_g3x6,rv-xc6s.ubys-57d8,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,30,56,17613,36,MULTI DWELL - PUBLIC HOUS,18-24,M,BLACK
517,27105892,2007-02-26T00:00:00.000,18:52:00,BRONX,52,0,False,<18,M,WHITE HISPANIC,1014486.625000000000000,254336.281250000000000,40.864725448000058,-73.890684360999956,"{'type': 'Point', 'coordinates': [-73.89068436099996, 40.86472544800006]}",row-azei-unhp~8zx6,rv-6fv5.kwew~s6xf,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,22,34,10936,24,MULTI DWELL - APT BUILD,<18,M,BLACK
518,27105894,2007-02-26T00:00:00.000,21:21:00,BROOKLYN,77,2,False,18-24,M,BLACK,1002407.562500000000000,185867.062500000000000,40.676828498000077,-73.934539799999982,"{'type': 'Point', 'coordinates': [-73.93453979999998, 40.67682849800008]}",row-c3rn.zz6u_ggz6,rv-67aw_nwik_9yz7,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,2,49,49,17615,16,MULTI DWELL - PUBLIC HOUS,18-24,M,BLACK
519,27078636,2007-02-25T00:00:00.000,21:00:00,BROOKLYN,83,0,False,25-44,M,BLACK,1009149.375000000000000,190104.703125000000000,40.688443459000041,-73.910218573999941,"{'type': 'Point', 'coordinates': [-73.91021857399994, 40.68844345900004]}",row-nskr.5ryr_f2g3,rv-2psd-8i5j_pmb6,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,37,53,17214,42,,25-44,M,BLACK
520,27078637,2007-02-25T00:00:00.000,04:33:00,BRONX,52,0,False,18-24,M,BLACK,1013946.750000000000000,254987.437500000000000,40.866514505000055,-73.892633329999967,"{'type': 'Point', 'coordinates': [-73.89263332999997, 40.866514505000055]}",row-cc5e-zdry-w6xw,rv-xi7d_kufj-5wvr,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,22,34,10936,24,,18-24,M,BLACK
521,27057886,2007-02-25T00:00:00.000,23:26:00,BROOKLYN,77,0,False,25-44,M,BLACK,1000932.687500000000000,185687.640625000000000,40.676338928000064,-73.939857461999964,"{'type': 'Point', 'coordinates': [-73.93985746199996, 40.676338928000064]}",row-9rmh~qqs8~78nf,rv-araq_f9hr_ets8,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,49,49,17615,16,PVT HOUSE,18-24,M,BLACK
522,27043122,2007-02-24T00:00:00.000,23:50:00,BRONX,52,0,False,<18,M,WHITE HISPANIC,1018384.000000000000000,256577.250000000000000,40.870862010000053,-73.876582444999940,"{'type': 'Point', 'coordinates': [-73.87658244499994, 40.87086201000005]}",row-cfbt.9m9q-8m2t,rv-4wub.9eam_2tb8,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,40,34,11605,24,,45-64,M,WHITE HISPANIC
523,27043121,2007-02-24T00:00:00.000,03:16:00,MANHATTAN,23,0,True,18-24,M,BLACK,1000121.937500000000000,227205.140625000000000,40.790295729000036,-73.942682420999972,"{'type': 'Point', 'coordinates': [-73.94268242099997, 40.790295729000036]}",row-f5t8.85cj.3jvh,rv-3ayh~22eg.se9b,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,4,35,14,12426,7,BAR/NIGHT CLUB,,,
524,27026437,2007-02-23T00:00:00.000,02:58:00,QUEENS,113,0,True,18-24,F,BLACK,1052558.750000000000000,188505.000000000000000,40.683824087000062,-73.753708602999950,"{'type': 'Point', 'coordinates': [-73.75370860299995, 40.68382408700006]}",row-96n2-58my_8v27,rv-ujwu-uqae-b3ts,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,3,6,71,15313,41,,25-44,M,BLACK
525,27008268,2007-02-22T00:00:00.000,22:10:00,MANHATTAN,30,0,False,18-24,M,BLACK HISPANIC,998059.562500000000000,240478.703125000000000,40.826731447000043,-73.950103060999936,"{'type': 'Point', 'coordinates': [-73.95010306099994, 40.82673144700004]}",row-j6tt-avue.nq36,rv-cck2~skvd~i9t8,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,23,19,12428,37,,UNKNOWN,M,BLACK HISPANIC
526,27008268,2007-02-22T00:00:00.000,22:10:00,MANHATTAN,30,0,False,18-24,M,BLACK HISPANIC,998059.562500000000000,240478.703125000000000,40.826731447000043,-73.950103060999936,"{'type': 'Point', 'coordinates': [-73.95010306099994, 40.82673144700004]}",row-qws4.nzxw.qgwy,rv-wxp4_3i9x.26nj,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,23,19,12428,37,,18-24,M,WHITE HISPANIC
527,27008265,2007-02-21T00:00:00.000,01:00:00,BROOKLYN,90,2,False,25-44,M,BLACK,997697.437500000000000,196544.781250000000000,40.706144782000081,-73.951499424999952,"{'type': 'Point', 'coordinates': [-73.95149942499995, 40.70614478200008]}",row-knqw~yeru~a3vh,rv-qcak-nqtp_5v7r,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,30,56,17613,36,MULTI DWELL - PUBLIC HOUS,UNKNOWN,M,BLACK
528,27008267,2007-02-21T00:00:00.000,20:27:00,BROOKLYN,73,0,False,<18,M,BLACK,1008276.000000000000000,183623.000000000000000,40.670655072000045,-73.913390919999983,"{'type': 'Point', 'coordinates': [-73.91339091999998, 40.670655072000045]}",row-ev98.vd3r_9fv6,rv-q4c3_mkj3.g9gu,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,17,46,17614,55,,UNKNOWN,M,BLACK
529,26989347,2007-02-21T00:00:00.000,08:43:00,BROOKLYN,69,0,True,25-44,F,BLACK,1015251.625000000000000,173119.015625000000000,40.641802276000078,-73.888293032999968,"{'type': 'Point', 'coordinates': [-73.88829303299997, 40.64180227600008]}",row-5p82_umea.vjmg,rv-rdwm_kxb7.5arv,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,2,8,42,13827,5,PVT HOUSE,25-44,M,BLACK
530,26929482,2007-02-18T00:00:00.000,04:01:00,BROOKLYN,77,0,False,25-44,M,BLACK,1000836.125000000000000,185082.031250000000000,40.674676848000047,-73.940207075999979,"{'type': 'Point', 'coordinates': [-73.94020707599998, 40.67467684800005]}",row-am48~77mj~meuu,rv-idpq~6e5m.wy2g,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,49,49,17615,16,,25-44,M,BLACK
531,26929483,2007-02-18T00:00:00.000,20:25:00,BRONX,49,0,False,18-24,F,BLACK,1020672.125000000000000,255191.734375000000000,40.867050051000035,-73.868316766999953,"{'type': 'Point', 'coordinates': [-73.86831676699995, 40.867050051000035]}",row-aafs_n7m7~m9ku,rv-k3f6.6brr_at4q,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,22,32,11605,59,,,,
532,26929480,2007-02-18T00:00:00.000,02:39:00,BROOKLYN,81,0,False,18-24,M,BLACK,1004413.687500000000000,191572.140625000000000,40.692483291000030,-73.927290249999942,"{'type': 'Point', 'coordinates': [-73.92729024999994, 40.69248329100003]}",row-znz3~a33s-h4hu,rv-imwt_jpn4_ktut,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,2,30,53,18181,42,BAR/NIGHT CLUB,25-44,M,BLACK
533,26947143,2007-02-17T00:00:00.000,04:00:00,BROOKLYN,60,0,False,18-24,M,BLACK,988113.875000000000000,148773.359375000000000,40.575031841000055,-73.986092626999948,"{'type': 'Point', 'coordinates': [-73.98609262699995, 40.575031841000055]}",row-fth3-uzhg-yznf,rv-wgig.u82w-j3pq,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,45,35,18184,21,BAR/NIGHT CLUB,,,
534,26947144,2007-02-17T00:00:00.000,03:11:00,BROOKLYN,73,0,False,45-64,M,BLACK,1007699.979999999981374,180316.880000000004657,40.661582054000064,-73.915478892999943,"{'type': 'Point', 'coordinates': [-73.91547889299994, 40.661582054000064]}",row-mjgr_gtdt~njd5,rv-px8c-drua-5cez,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,25,46,17614,55,,,,
535,26916113,2007-02-17T00:00:00.000,04:00:00,QUEENS,113,0,False,25-44,F,BLACK,1048934.125000000000000,187879.468750000000000,40.682134382000072,-73.766783428999986,"{'type': 'Point', 'coordinates': [-73.76678342899999, 40.68213438200007]}",row-vp73_ybit~afei,rv-ditq-cpid-6bk7,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,3,6,71,24669,41,,25-44,M,BLACK
536,26916114,2007-02-17T00:00:00.000,06:20:00,BRONX,46,0,False,25-44,M,WHITE HISPANIC,1010914.875000000000000,252196.671875000000000,40.858864378000078,-73.903606118999960,"{'type': 'Point', 'coordinates': [-73.90360611899996, 40.85886437800008]}",row-q9c6~8wgd_d8w7,rv-4ebd~6qtp~jvjp,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,5,29,34,11606,24,BAR/NIGHT CLUB,25-44,M,WHITE HISPANIC
537,26947145,2007-02-16T00:00:00.000,10:57:00,BROOKLYN,77,0,False,25-44,M,BLACK,1003606.000000000000000,185050.000000000000000,40.674583308000081,-73.930221540999980,"{'type': 'Point', 'coordinates': [-73.93022154099998, 40.67458330800008]}",row-8vyf_cjdj_q4nk,rv-frn5.4tk4_y3ad,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,49,49,17615,16,,25-44,M,BLACK
538,26901375,2007-02-16T00:00:00.000,04:30:00,BROOKLYN,67,0,False,18-24,F,BLACK,999816.375000000000000,176837.046875000000000,40.652048044000026,-73.943902393999963,"{'type': 'Point', 'coordinates': [-73.94390239399996, 40.652048044000026]}",row-ixw6_hjc5~8vyr,rv-8wbb.3qem~74eg,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,2,11,40,16866,61,MULTI DWELL - APT BUILD,25-44,M,BLACK
539,26884361,2007-02-14T00:00:00.000,23:40:00,BROOKLYN,83,0,False,25-44,M,BLACK,1007288.812500000000000,190656.375000000000000,40.689962709000042,-73.916925551999952,"{'type': 'Point', 'coordinates': [-73.91692555199995, 40.68996270900004]}",row-kub3.dni7~d9i5,rv-38fw.cy9h.5mpv,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,30,53,18181,42,,18-24,M,BLACK
540,26849646,2007-02-13T00:00:00.000,05:00:00,BROOKLYN,83,0,False,18-24,M,WHITE HISPANIC,1001758.562500000000000,194897.046875000000000,40.701615035000032,-73.936856107999972,"{'type': 'Point', 'coordinates': [-73.93685610799997, 40.70161503500003]}",row-3exn-az6f_4rf2,rv-4nc5.3k4e_qx62,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,30,53,17213,42,BAR/NIGHT CLUB,18-24,M,BLACK
541,26849645,2007-02-12T00:00:00.000,19:20:00,BROOKLYN,83,2,False,18-24,M,BLACK,1008636.312500000000000,190069.312500000000000,40.688347748000069,-73.912068715999965,"{'type': 'Point', 'coordinates': [-73.91206871599996, 40.68834774800007]}",row-de2w_tnh9-swev,rv-hnu5-etf6.mn27,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,37,53,17214,42,MULTI DWELL - PUBLIC HOUS,UNKNOWN,U,UNKNOWN
542,26823543,2007-02-11T00:00:00.000,04:30:00,STATEN ISLAND,120,0,True,18-24,M,BLACK,963290.125000000000000,167192.406250000000000,40.625564443000030,-74.075507944999970,"{'type': 'Point', 'coordinates': [-74.07550794499997, 40.62556444300003]}",row-yffv~ruy3~wj7p,rv-v3zx-ffr3_3rxn,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,1,13,74,10691,4,,18-24,M,BLACK
543,26805793,2007-02-11T00:00:00.000,05:00:00,BROOKLYN,88,0,False,18-24,M,BLACK HISPANIC,993284.625000000000000,188333.750000000000000,40.683613008000066,-73.967426502999956,"{'type': 'Point', 'coordinates': [-73.96742650299996, 40.683613008000066]}",row-8u9q_4jv5_9k7n,rv-ajby~hdfu_ww3v,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,48,55,13829,68,RESTAURANT/DINER,UNKNOWN,M,WHITE
544,26805792,2007-02-11T00:00:00.000,04:36:00,BRONX,40,0,False,25-44,M,WHITE HISPANIC,1004926.000000000000000,234532.000000000000000,40.810396019000052,-73.925310744999933,"{'type': 'Point', 'coordinates': [-73.92531074499993, 40.81039601900005]}",row-48ph_6mam.eura,rv-2h32~jiy6-8j79,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,35,23,10932,49,,UNKNOWN,M,BLACK
545,26823550,2007-02-11T00:00:00.000,15:50:00,BROOKLYN,84,2,False,18-24,M,BLACK,988466.187500000000000,194673.015625000000000,40.701016437000078,-73.984795732999942,"{'type': 'Point', 'coordinates': [-73.98479573299994, 40.70101643700008]}",row-ykj4-x8y2-v2s8,rv-w7ii~kc9j~r5ik,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,38,54,16865,68,MULTI DWELL - PUBLIC HOUS,UNKNOWN,U,UNKNOWN
546,26805789,2007-02-11T00:00:00.000,03:09:00,BRONX,43,0,False,18-24,M,BLACK,1018028.812500000000000,240747.031250000000000,40.827414138000051,-73.877946452999936,"{'type': 'Point', 'coordinates': [-73.87794645299994, 40.82741413800005]}",row-896d-87cp-y7qq,rv-si25~w8ub~eh8g,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,5,31,26,11610,58,MULTI DWELL - APT BUILD,UNKNOWN,U,UNKNOWN
547,26805790,2007-02-11T00:00:00.000,03:30:00,BRONX,43,0,True,25-44,M,WHITE HISPANIC,1023121.500000000000000,244155.937500000000000,40.836749651000048,-73.859525016999953,"{'type': 'Point', 'coordinates': [-73.85952501699995, 40.83674965100005]}",row-m9ed_pejx.ueh3,rv-gfnq-qytj-gyuu,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,5,31,26,11271,58,MULTI DWELL - APT BUILD,25-44,M,BLACK
548,26823549,2007-02-10T00:00:00.000,15:01:00,BROOKLYN,79,0,False,18-24,M,BLACK,999634.000000000000000,190253.000000000000000,40.688872153000034,-73.944529031999934,"{'type': 'Point', 'coordinates': [-73.94452903199993, 40.688872153000034]}",row-kidk-ezk5~2zfq,rv-dg5n-5v8j~jcqv,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,49,51,18181,69,,25-44,M,BLACK
549,26823547,2007-02-10T00:00:00.000,01:18:00,BROOKLYN,79,0,False,25-44,M,BLACK,998448.562500000000000,188816.703125000000000,40.684931828000060,-73.948806568999942,"{'type': 'Point', 'coordinates': [-73.94880656899994, 40.68493182800006]}",row-7cgu_xpje_4f3h,rv-g344-epcu-yn66,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,49,51,17618,69,MULTI DWELL - APT BUILD,UNKNOWN,M,BLACK
550,26823545,2007-02-10T00:00:00.000,14:40:00,BROOKLYN,75,0,True,18-24,M,BLACK,1017119.437500000000000,183909.343750000000000,40.671412605000057,-73.881510144999936,"{'type': 'Point', 'coordinates': [-73.88151014499994, 40.67141260500006]}",row-zxz8_757w~8r85,rv-jt2y_gazn-9wgu,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,25,47,17215,45,,,,
551,26823548,2007-02-10T00:00:00.000,04:10:00,BROOKLYN,78,0,False,25-44,M,WHITE HISPANIC,990976.000000000000000,186546.000000000000000,40.678708095000047,-73.975752187999944,"{'type': 'Point', 'coordinates': [-73.97575218799994, 40.67870809500005]}",row-nu3x-nsm3_3ab3,rv-qgfs.479y-2r6q,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,27,50,17619,14,,25-44,M,BLACK HISPANIC
552,26805788,2007-02-10T00:00:00.000,22:48:00,BROOKLYN,75,0,True,25-44,M,BLACK,1017119.437500000000000,183909.343750000000000,40.671412605000057,-73.881510144999936,"{'type': 'Point', 'coordinates': [-73.88151014499994, 40.67141260500006]}",row-mb9j.5cz8~2fid,rv-s4xi.h7j4~u4aq,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,25,47,17215,45,PVT HOUSE,UNKNOWN,U,UNKNOWN
553,26823547,2007-02-10T00:00:00.000,01:18:00,BROOKLYN,79,0,False,25-44,M,BLACK,998448.562500000000000,188816.703125000000000,40.684931828000060,-73.948806568999942,"{'type': 'Point', 'coordinates': [-73.94880656899994, 40.68493182800006]}",row-9ig9-jw6j_kmvn,rv-x3a3~hdup_wpdf,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,49,51,17618,69,MULTI DWELL - APT BUILD,25-44,F,BLACK
554,26823548,2007-02-10T00:00:00.000,04:10:00,BROOKLYN,78,0,False,25-44,M,WHITE HISPANIC,990976.000000000000000,186546.000000000000000,40.678708095000047,-73.975752187999944,"{'type': 'Point', 'coordinates': [-73.97575218799994, 40.67870809500005]}",row-t9np.a7ps_nu5z,rv-f6ad~is3z.whz9,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,2,27,50,17619,14,,25-44,F,WHITE HISPANIC
555,26805787,2007-02-10T00:00:00.000,18:45:00,BROOKLYN,71,0,False,25-44,M,BLACK,998296.312500000000000,182325.187500000000000,40.667114323000078,-73.949369054999977,"{'type': 'Point', 'coordinates': [-73.94936905499998, 40.66711432300008]}",row-cpv2_esv8_hfet,rv-ge5e-7rb7_nybq,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,2,48,44,13509,17,,UNKNOWN,M,UNKNOWN
556,26823542,2007-02-09T00:00:00.000,22:45:00,MANHATTAN,18,0,False,25-44,M,BLACK,988353.000000000000000,217918.000000000000000,40.764818269000045,-73.985189772999945,"{'type': 'Point', 'coordinates': [-73.98518977299995, 40.764818269000045]}",row-p8t8-p2vn.6m3d,rv-ssd2-nrmj.u6kk,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,10,10,12081,12,,UNKNOWN,M,BLACK
557,26823542,2007-02-09T00:00:00.000,22:45:00,MANHATTAN,18,0,False,18-24,M,WHITE HISPANIC,988353.000000000000000,217918.000000000000000,40.764818269000045,-73.985189772999945,"{'type': 'Point', 'coordinates': [-73.98518977299995, 40.764818269000045]}",row-6pi7.r5kv~hv85,rv-z4b7.6tmd_89xk,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,10,10,12081,12,,UNKNOWN,M,BLACK
