,incident_key,occur_date,occur_time,boro,precinct,jurisdiction_code,location_desc,statistical_murder_flag,vic_age_group,vic_sex,vic_race,x_coord_cd,y_coord_cd,latitude,longitude,geocoded_column,:id,:version,:created_at,:updated_at,:@computed_region_yeji_bk3q,:@computed_region_92fq_4b7q,:@computed_region_sbqj_enih,:@computed_region_efsh_h5xi,:@computed_region_f5dn_yrer,perp_age_group,perp_sex,perp_race
290,85606194,2012-07-05T00:00:00.000,03:40:00,MANHATTAN,7,0,MULTI DWELL - PUBLIC HOUS,False,25-44,M,WHITE,987323.562500000000000,200564.406250000000000,40.717187382000077,-73.988913930999956,"{'type': 'Point', 'coordinates': [-73.98891393099996, 40.71718738200008]}",row-tmpy-reyy~52xi,rv-j3ht~xz4y-feyw,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,4,32,4,11723,70,,,
291,85590047,2012-07-05T00:00:00.000,01:45:00,BROOKLYN,81,0,,True,25-44,M,BLACK,1004181.500000000000000,189141.093750000000000,40.685811154000078,-73.928134718999956,"{'type': 'Point', 'coordinates': [-73.92813471899996, 40.68581115400008]}",row-4c8w.sdik.mavh,rv-zhrc.s9hd~pwhw,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,2,49,52,18181,69,,,
292,85586657,2012-07-04T00:00:00.000,23:00:00,BROOKLYN,73,0,,False,<18,M,BLACK,1008245.000000000000000,183796.000000000000000,40.671130002000041,-73.913502054999981,"{'type': 'Point', 'coordinates': [-73.91350205499998, 40.67113000200004]}",row-rvyz-kmf4~ca7n,rv-bqxb~vn4u~frqd,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,17,46,17614,55,,,
293,85585858,2012-07-04T00:00:00.000,23:33:00,BROOKLYN,73,0,,False,25-44,M,BLACK,1009890.000000000000000,180167.000000000000000,40.661164596000049,-73.907585812999969,"{'type': 'Point', 'coordinates': [-73.90758581299997, 40.66116459600005]}",row-p9gm_t5fe_ea99,rv-yven-55fr_wv5y,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,25,46,17614,55,25-44,M,BLACK
294,85586659,2012-07-04T00:00:00.000,23:45:00,BRONX,52,0,MULTI DWELL - APT BUILD,False,18-24,M,BLACK HISPANIC,1010728.312500000000000,252491.078125000000000,40.859672996000029,-73.904279391999978,"{'type': 'Point', 'coordinates': [-73.90427939199998, 40.85967299600003]}",row-8i4u-k2vr.bybh,rv-esy7-jx82.d9uj,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,29,34,11606,24,<18,M,BLACK
295,85586656,2012-07-04T00:00:00.000,23:20:00,BRONX,40,0,,False,18-24,M,BLACK,1009693.000000000000000,236593.000000000000000,40.816040445000056,-73.908082465999939,"{'type': 'Point', 'coordinates': [-73.90808246599994, 40.816040445000056]}",row-9yvf~ctbf~et5z,rv-4xgn_e5ui~wmzm,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,35,23,10933,49,,,
296,85570889,2012-07-04T00:00:00.000,04:26:00,BROOKLYN,69,2,MULTI DWELL - PUBLIC HOUS,False,25-44,M,BLACK,1013655.250000000000000,177160.609375000000000,40.652901014000065,-73.894027640999980,"{'type': 'Point', 'coordinates': [-73.89402764099998, 40.652901014000065]}",row-nw94.m2xe.ewkz,rv-28ka.x5yy~ws3a,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,25,42,17214,5,18-24,M,BLACK
297,85585857,2012-07-04T00:00:00.000,23:21:00,MANHATTAN,25,2,MULTI DWELL - PUBLIC HOUS,False,18-24,M,WHITE HISPANIC,1002784.562500000000000,230462.578125000000000,40.799231328000076,-73.933057778999967,"{'type': 'Point', 'coordinates': [-73.93305777899997, 40.799231328000076]}",row-mjfs~xhjm.xy4y,rv-e69s.caqn-232e,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,35,16,13093,7,UNKNOWN,U,UNKNOWN
298,85586658,2012-07-04T00:00:00.000,20:30:00,BROOKLYN,79,0,,False,18-24,M,BLACK,997730.250000000000000,190482.750000000000000,40.689505867000037,-73.951393209999935,"{'type': 'Point', 'coordinates': [-73.95139320999994, 40.68950586700004]}",row-uxbk-gixj_r77s,rv-6xdv_yudx-w97n,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,49,51,17618,69,,,
299,85570836,2012-07-04T00:00:00.000,04:15:00,BRONX,44,0,,True,25-44,M,BLACK,1007541.312500000000000,243706.328125000000000,40.835570437000058,-73.915831258999958,"{'type': 'Point', 'coordinates': [-73.91583125899996, 40.83557043700006]}",row-2vfv~bz53_cy3m,rv-kiuy_zd65~sckv,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,42,27,10934,50,,,
300,85587547,2012-07-04T00:00:00.000,23:15:00,BROOKLYN,79,2,MULTI DWELL - PUBLIC HOUS,False,<18,F,BLACK,999215.312500000000000,189479.296875000000000,40.686749233000057,-73.946040474999961,"{'type': 'Point', 'coordinates': [-73.94604047499996, 40.68674923300006]}",row-siur.xibr.5qju,rv-hd6a~cccz~3hd3,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,49,51,17618,69,,,
301,85586660,2012-07-04T00:00:00.000,22:42:00,BROOKLYN,79,0,,False,18-24,M,WHITE HISPANIC,1000517.000000000000000,188857.000000000000000,40.685038874000043,-73.941348436999988,"{'type': 'Point', 'coordinates': [-73.94134843699999, 40.68503887400004]}",row-8v94~i7aj-rk2x,rv-dcwh-5xcr.t3ad,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,49,51,18181,69,,,
302,85585856,2012-07-04T00:00:00.000,21:39:00,BROOKLYN,81,0,GROCERY/BODEGA,False,25-44,M,BLACK,1005822.562500000000000,189662.062500000000000,40.687237246000052,-73.922215898999980,"{'type': 'Point', 'coordinates': [-73.92221589899998, 40.68723724600005]}",row-6ran-4vtc-xmw2,rv-2pve~bbw2.g5dw,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,2,17,52,18181,69,,,
303,85576229,2012-07-04T00:00:00.000,06:13:00,MANHATTAN,32,0,MULTI DWELL - APT BUILD,False,25-44,M,BLACK,999969.500000000000000,235628.078125000000000,40.813414657000067,-73.943213205999939,"{'type': 'Point', 'coordinates': [-73.94321320599994, 40.81341465700007]}",row-pkc8.xeem_upzy,rv-nhf8.k5tq_vvnn,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,4,36,20,12427,18,65+,M,BLACK
304,85587547,2012-07-04T00:00:00.000,23:15:00,BROOKLYN,79,2,MULTI DWELL - PUBLIC HOUS,False,18-24,M,BLACK,999215.312500000000000,189479.296875000000000,40.686749233000057,-73.946040474999961,"{'type': 'Point', 'coordinates': [-73.94604047499996, 40.68674923300006]}",row-ivuh_ttyh_wqrk,rv-ybzj-8rpi_gmta,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,2,49,51,17618,69,,,
305,85587547,2012-07-04T00:00:00.000,23:15:00,BROOKLYN,79,2,MULTI DWELL - PUBLIC HOUS,False,18-24,F,BLACK,999215.312500000000000,189479.296875000000000,40.686749233000057,-73.946040474999961,"{'type': 'Point', 'coordinates': [-73.94604047499996, 40.68674923300006]}",row-2da5-ey7t_awze,rv-d5i9~bu3x~cz6e,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,2,49,51,17618,69,,,
306,85570889,2012-07-04T00:00:00.000,04:26:00,BROOKLYN,69,2,MULTI DWELL - PUBLIC HOUS,False,25-44,M,BLACK,1013655.250000000000000,177160.609375000000000,40.652901014000065,-73.894027640999980,"{'type': 'Point', 'coordinates': [-73.89402764099998, 40.652901014000065]}",row-2whh-m266.qe66,rv-7y9w~udg8-387e,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,2,25,42,17214,5,25-44,M,BLACK
307,85579621,2012-07-04T00:00:00.000,17:15:00,BROOKLYN,63,0,,True,25-44,M,BLACK,1003770.250000000000000,167673.718750000000000,40.626888839000060,-73.929679692999969,"{'type': 'Point', 'coordinates': [-73.92967969299997, 40.62688883900006]}",row-iguv~4bei_xnk7,rv-byjr_uqh6.q7eh,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,2,26,38,13825,5,,,
308,85578750,2012-07-04T00:00:00.000,01:30:00,QUEENS,101,0,MULTI DWELL - APT BUILD,False,18-24,M,BLACK,1043389.375000000000000,154069.921875000000000,40.589373418000037,-73.787071196999989,"{'type': 'Point', 'coordinates': [-73.78707119699999, 40.58937341800004]}",row-7tbe_mhsr-pjgx,rv-95nk~4z4m.5vhn,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,3,47,59,20530,51,18-24,M,BLACK
309,85558355,2012-07-03T00:00:00.000,02:00:00,BRONX,52,0,MULTI DWELL - APT BUILD,False,18-24,M,BLACK,1016551.750000000000000,260706.265625000000000,40.882201770000052,-73.883187432999989,"{'type': 'Point', 'coordinates': [-73.88318743299999, 40.88220177000005]}",row-gb6a~3ed5~w8y8,rv-pt3x-upgv_v9wj,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,40,34,11605,24,,,
310,85558355,2012-07-03T00:00:00.000,02:00:00,BRONX,52,0,MULTI DWELL - APT BUILD,False,18-24,M,WHITE HISPANIC,1016551.750000000000000,260706.265625000000000,40.882201770000052,-73.883187432999989,"{'type': 'Point', 'coordinates': [-73.88318743299999, 40.88220177000005]}",row-bz9s~t6hf-sviq,rv-mwxd.22n4~k6en,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,40,34,11605,24,,,
311,85570835,2012-07-03T00:00:00.000,19:17:00,BROOKLYN,79,2,MULTI DWELL - PUBLIC HOUS,False,18-24,M,WHITE HISPANIC,997620.812500000000000,194157.453125000000000,40.699592243000041,-73.951780534999955,"{'type': 'Point', 'coordinates': [-73.95178053499995, 40.69959224300004]}",row-bdq9.wfkg.3jme,rv-cnyf-hsbc~rrg3,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,38,56,17213,36,18-24,M,BLACK
312,85559914,2012-07-03T00:00:00.000,00:43:00,BROOKLYN,79,0,MULTI DWELL - APT BUILD,True,45-64,F,BLACK,999798.500000000000000,190932.859375000000000,40.690737922000039,-73.943934299999967,"{'type': 'Point', 'coordinates': [-73.94393429999997, 40.69073792200004]}",row-4skx_rxck.biz6,rv-hgrp_qwtz_p2r2,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,49,51,18181,69,25-44,M,BLACK
313,85560593,2012-07-03T00:00:00.000,16:17:00,BRONX,47,0,,False,25-44,M,BLACK,1026191.250000000000000,266757.281250000000000,40.898769329000061,-73.848289912999974,"{'type': 'Point', 'coordinates': [-73.84828991299997, 40.89876932900006]}",row-jsi3.r9ca~nh7s,rv-qcer.tzyp_zzfc,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,2,30,11275,29,25-44,M,BLACK
314,85559914,2012-07-03T00:00:00.000,00:43:00,BROOKLYN,79,0,MULTI DWELL - APT BUILD,True,<18,M,BLACK,999798.500000000000000,190932.859375000000000,40.690737922000039,-73.943934299999967,"{'type': 'Point', 'coordinates': [-73.94393429999997, 40.69073792200004]}",row-pvpy-pp7d~gxq3,rv-5gux-2mpi~bviq,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,2,49,51,18181,69,25-44,M,BLACK
315,85556010,2012-07-02T00:00:00.000,22:30:00,BROOKLYN,79,2,MULTI DWELL - PUBLIC HOUS,False,<18,F,BLACK,995301.937500000000000,190523.843750000000000,40.689622026000052,-73.960149356999977,"{'type': 'Point', 'coordinates': [-73.96014935699998, 40.68962202600005]}",row-wtbm~s6pj.5gss,rv-zxy2.gq4d-jvay,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,48,51,17212,69,,,
316,85556013,2012-07-02T00:00:00.000,22:32:00,STATEN ISLAND,122,0,,True,25-44,M,BLACK,962283.875000000000000,156713.531250000000000,40.596799654000051,-74.079098800999986,"{'type': 'Point', 'coordinates': [-74.07909880099999, 40.59679965400005]}",row-zy2y.e3rp.s4tv,rv-y362.jqyv.cei5,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,1,14,76,10692,30,25-44,M,BLACK
317,85556012,2012-07-02T00:00:00.000,23:45:00,BROOKLYN,77,2,MULTI DWELL - PUBLIC HOUS,False,<18,M,BLACK,1004447.937500000000000,185438.046875000000000,40.675646528000073,-73.927185127999962,"{'type': 'Point', 'coordinates': [-73.92718512799996, 40.67564652800007]}",row-enbm.gm3a-kdf4,rv-swx5-vych_c2fp,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,17,49,13516,16,,,
318,85538929,2012-07-02T00:00:00.000,02:40:00,QUEENS,100,0,GROCERY/BODEGA,False,25-44,M,BLACK,1041002.937500000000000,155343.843750000000000,40.592885671000033,-73.795652789999963,"{'type': 'Point', 'coordinates': [-73.79565278999996, 40.59288567100003]}",row-x3wb~ykuy.xw8p,rv-cnes_ekqj.9g2c,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,3,47,58,20530,51,25-44,M,BLACK
319,85540065,2012-07-02T00:00:00.000,04:15:00,QUEENS,114,0,,False,25-44,M,BLACK,1010809.437500000000000,217786.625000000000000,40.764418738000074,-73.904123430999960,"{'type': 'Point', 'coordinates': [-73.90412343099996, 40.764418738000074]}",row-idua-z4c3~idgk,rv-cw7x~ii7d-7jzz,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,3,4,72,14787,39,,,
320,85556011,2012-07-02T00:00:00.000,23:15:00,STATEN ISLAND,122,0,,False,25-44,M,WHITE,960401.000000000000000,156387.000000000000000,40.595898526000042,-74.085877648999940,"{'type': 'Point', 'coordinates': [-74.08587764899994, 40.59589852600004]}",row-a6rk~ga64-drz9,rv-sfe8_difu_vht9,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,1,14,76,10692,30,25-44,M,BLACK
321,85538929,2012-07-02T00:00:00.000,02:40:00,QUEENS,100,0,GROCERY/BODEGA,False,18-24,M,BLACK,1041002.937500000000000,155343.843750000000000,40.592885671000033,-73.795652789999963,"{'type': 'Point', 'coordinates': [-73.79565278999996, 40.59288567100003]}",row-6ih7_pqbf~7trs,rv-embp~vbad~mgvj,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,3,47,58,20530,51,25-44,M,BLACK
322,85537475,2012-07-02T00:00:00.000,06:00:00,MANHATTAN,25,2,MULTI DWELL - PUBLIC HOUS,False,25-44,F,BLACK,1001882.562500000000000,233379.500000000000000,40.807239324000079,-73.936307987999953,"{'type': 'Point', 'coordinates': [-73.93630798799995, 40.80723932400008]}",row-ngh5~8xnf-59jv,rv-jkm5-yz62-rquk,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,36,16,13093,7,,,
323,85556013,2012-07-02T00:00:00.000,22:32:00,STATEN ISLAND,122,0,,True,25-44,M,BLACK,962283.875000000000000,156713.531250000000000,40.596799654000051,-74.079098800999986,"{'type': 'Point', 'coordinates': [-74.07909880099999, 40.59679965400005]}",row-sefa-tc6n_gvef,rv-a5i3_dis4_wwth,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,1,14,76,10692,30,18-24,M,BLACK
324,85540066,2012-07-02T00:00:00.000,14:50:00,BROOKLYN,75,2,MULTI DWELL - PUBLIC HOUS,False,25-44,F,WHITE HISPANIC,1019639.125000000000000,184384.468750000000000,40.672707003000028,-73.872424420999948,"{'type': 'Point', 'coordinates': [-73.87242442099995, 40.67270700300003]}",row-63yg~vi5d.diyr,rv-32qu-kfym-ssrs,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,25,47,17215,45,25-44,M,BLACK
325,85538929,2012-07-02T00:00:00.000,02:40:00,QUEENS,100,0,GROCERY/BODEGA,False,25-44,M,BLACK,1041002.937500000000000,155343.843750000000000,40.592885671000033,-73.795652789999963,"{'type': 'Point', 'coordinates': [-73.79565278999996, 40.59288567100003]}",row-wkug-mbbg.85i4,rv-24nc-dkrg-idy9,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,3,47,58,20530,51,18-24,M,BLACK
326,85550083,2012-07-02T00:00:00.000,21:48:00,QUEENS,103,0,,True,18-24,M,WHITE HISPANIC,1038014.875000000000000,195498.984375000000000,40.703121202000034,-73.806091728999945,"{'type': 'Point', 'coordinates': [-73.80609172899995, 40.703121202000034]}",row-id53.a3ys_xd87,rv-877d-39zh_h2t2,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,3,24,61,24670,41,18-24,M,WHITE HISPANIC
327,85538929,2012-07-02T00:00:00.000,02:40:00,QUEENS,100,0,GROCERY/BODEGA,False,18-24,M,BLACK,1041002.937500000000000,155343.843750000000000,40.592885671000033,-73.795652789999963,"{'type': 'Point', 'coordinates': [-73.79565278999996, 40.59288567100003]}",row-g828_38pf-uytv,rv-xht7.96kx-u8uu,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,3,47,58,20530,51,18-24,M,BLACK
328,85528296,2012-07-01T00:00:00.000,02:00:00,QUEENS,115,0,,False,18-24,M,BLACK HISPANIC,1018283.875000000000000,217082.296875000000000,40.762459927000066,-73.877144744999953,"{'type': 'Point', 'coordinates': [-73.87714474499995, 40.762459927000066]}",row-pf2z_gxn7_4e9h,rv-32qu-mwxd.jbxn,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,3,4,73,14511,65,,,
329,85517966,2012-07-01T00:00:00.000,07:38:00,STATEN ISLAND,120,0,,True,45-64,M,BLACK,936721.687500000000000,172119.437500000000000,40.638985375000061,-74.171253432999947,"{'type': 'Point', 'coordinates': [-74.17125343299995, 40.63898537500006]}",row-xu2e-qmtb-4xqh,rv-uzf5.y5s4~ztj6,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,1,13,75,10371,4,25-44,M,BLACK
330,85534925,2012-07-01T00:00:00.000,21:06:00,BRONX,42,0,,False,<18,F,BLACK,1012772.250000000000000,241828.125000000000000,40.830399968000052,-73.896935688999974,"{'type': 'Point', 'coordinates': [-73.89693568899997, 40.83039996800005]}",row-9b47_ur3b_npfr,rv-am3h~pc4m.iuar,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,42,25,10937,34,18-24,M,BLACK
331,85518938,2012-07-01T00:00:00.000,00:01:00,BRONX,44,0,,False,<18,M,BLACK,1005227.625000000000000,243414.937500000000000,40.834776452000028,-73.924193375999948,"{'type': 'Point', 'coordinates': [-73.92419337599995, 40.83477645200003]}",row-seet_kmv9~xh9z,rv-wzf3_4d3r-yr99,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,42,27,10930,50,,,
332,85534924,2012-07-01T00:00:00.000,19:03:00,BRONX,40,2,MULTI DWELL - PUBLIC HOUS,False,18-24,M,BLACK,1006917.625000000000000,238566.812500000000000,40.821465561000025,-73.918102505999968,"{'type': 'Point', 'coordinates': [-73.91810250599997, 40.821465561000025]}",row-u8fq-gx84-ryxk,rv-zj4b.tymr~u63c,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,43,23,10929,49,,,
333,85518937,2012-07-01T00:00:00.000,01:05:00,MANHATTAN,25,0,,False,18-24,M,BLACK,1002033.000000000000000,236329.000000000000000,40.815334579000080,-73.935756754999943,"{'type': 'Point', 'coordinates': [-73.93575675499994, 40.81533457900008]}",row-56hf~cx6q-v5qu,rv-dbum.czqg~2fbm,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,4,36,20,13095,18,18-24,M,BLACK
334,85519963,2012-07-01T00:00:00.000,04:29:00,QUEENS,113,0,,False,25-44,M,BLACK,1041888.375000000000000,187382.640625000000000,40.680819389000078,-73.792190963999985,"{'type': 'Point', 'coordinates': [-73.79219096399999, 40.68081938900008]}",row-pvj7~9vyp-73d6,rv-b4rg.azrw~5jq7,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,3,46,71,24671,41,,,
335,85518939,2012-07-01T00:00:00.000,01:30:00,BROOKLYN,67,0,,False,25-44,M,BLACK,999481.000000000000000,171156.000000000000000,40.636455376000072,-73.945123862999935,"{'type': 'Point', 'coordinates': [-73.94512386299994, 40.63645537600007]}",row-sv37-8vjz-zg8j,rv-7cfg.55nu~5qss,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,2,26,40,17217,61,,,
336,85518941,2012-06-30T00:00:00.000,22:00:00,MANHATTAN,25,0,,False,18-24,M,BLACK,1000995.000000000000000,230244.000000000000000,40.798634963000040,-73.939521915999933,"{'type': 'Point', 'coordinates': [-73.93952191599993, 40.79863496300004]}",row-9eh6~j5pm.mr9u,rv-cfza.526q-2p77,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,35,16,13093,7,,,
337,85518944,2012-06-30T00:00:00.000,04:46:00,QUEENS,105,0,,True,18-24,F,BLACK HISPANIC,1054764.000000000000000,198702.078125000000000,40.711795286000040,-73.745650679999983,"{'type': 'Point', 'coordinates': [-73.74565067999998, 40.71179528600004]}",row-txzt_39c5_kair,rv-w8vy~tqfq-wgsr,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,3,6,63,24338,63,,,
338,85518945,2012-06-30T00:00:00.000,03:40:00,QUEENS,114,0,,False,25-44,M,BLACK,1001857.125000000000000,212461.656250000000000,40.749825419000047,-73.936454686999980,"{'type': 'Point', 'coordinates': [-73.93645468699998, 40.74982541900005]}",row-7gt9.evbu~c5es,rv-a4uh_t7qf_vbpe,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,3,33,72,16858,39,,,
339,85518945,2012-06-30T00:00:00.000,03:40:00,QUEENS,114,0,,False,25-44,F,BLACK,1001857.125000000000000,212461.656250000000000,40.749825419000047,-73.936454686999980,"{'type': 'Point', 'coordinates': [-73.93645468699998, 40.74982541900005]}",row-zzde.gkne.aabk,rv-fy2h_g8d9~bgp7,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,3,33,72,16858,39,,,
340,85518940,2012-06-30T00:00:00.000,23:42:00,QUEENS,113,0,,False,18-24,M,BLACK,1040229.625000000000000,185445.437500000000000,40.675512863000051,-73.798187521999978,"{'type': 'Point', 'coordinates': [-73.79818752199998, 40.67551286300005]}",row-57ap_v99y_9p2g,rv-tzf4.qvyi.5p5b,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,3,46,71,24671,41,25-44,M,BLACK
341,85518942,2012-06-30T00:00:00.000,22:30:00,BROOKLYN,73,2,MULTI DWELL - PUBLIC HOUS,False,25-44,M,BLACK,1006499.000000000000000,183702.000000000000000,40.670876553000028,-73.919796502999986,"{'type': 'Point', 'coordinates': [-73.91979650299999, 40.67087655300003]}",row-wptx.mkty~am7b,rv-hawr.3c3u.ti5a,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,17,46,13516,55,,,
342,85518944,2012-06-30T00:00:00.000,04:46:00,QUEENS,105,0,,True,18-24,M,BLACK,1054764.000000000000000,198702.078125000000000,40.711795286000040,-73.745650679999983,"{'type': 'Point', 'coordinates': [-73.74565067999998, 40.71179528600004]}",row-7xmi~hnwr.etjz,rv-shk6-t7sd~94vr,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,3,6,63,24338,63,,,
343,85519658,2012-06-30T00:00:00.000,01:20:00,BRONX,44,0,,False,18-24,M,BLACK,1010283.250000000000000,246460.437500000000000,40.843122006000044,-73.905911756999956,"{'type': 'Point', 'coordinates': [-73.90591175699996, 40.843122006000044]}",row-2fpr-tjvd.3qm9,rv-gsbd.dzrn_t59y,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,22,27,10935,50,,,
344,85509315,2012-06-30T00:00:00.000,04:48:00,BROOKLYN,67,0,,False,25-44,M,BLACK,1002856.125000000000000,170600.359375000000000,40.634923815000036,-73.932964761999983,"{'type': 'Point', 'coordinates': [-73.93296476199998, 40.634923815000036]}",row-fnuv-rd8r_cn98,rv-7i8w_fc69_kmgg,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,26,40,16866,61,,,
345,85518944,2012-06-30T00:00:00.000,04:46:00,QUEENS,105,0,,False,18-24,F,BLACK HISPANIC,1054764.000000000000000,198702.078125000000000,40.711795286000040,-73.745650679999983,"{'type': 'Point', 'coordinates': [-73.74565067999998, 40.71179528600004]}",row-zkc3.47nv~ch6x,rv-efda.v38j~4qm8,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,3,6,63,24338,63,,,
346,85518944,2012-06-30T00:00:00.000,04:46:00,QUEENS,105,0,,False,18-24,M,BLACK,1054764.000000000000000,198702.078125000000000,40.711795286000040,-73.745650679999983,"{'type': 'Point', 'coordinates': [-73.74565067999998, 40.71179528600004]}",row-st2x-v3xs.amcq,rv-i29g.7ia3.v7h3,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,3,6,63,24338,63,,,
347,85518943,2012-06-30T00:00:00.000,22:30:00,BROOKLYN,61,2,MULTI DWELL - PUBLIC HOUS,False,25-44,M,BLACK,1001680.125000000000000,157428.640625000000000,40.598772572000030,-73.937235814999951,"{'type': 'Point', 'coordinates': [-73.93723581499995, 40.59877257200003]}",row-tg8x_iyin-yw7y,rv-f24p~mdv3.eaa7,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,2,8,36,13512,32,25-44,M,BLACK
348,85501065,2012-06-29T00:00:00.000,10:48:00,MANHATTAN,5,0,MULTI DWELL - APT BUILD,True,25-44,F,ASIAN / PACIFIC ISLANDER,986157.812500000000000,199089.046875000000000,40.713138200000060,-73.993119654999987,"{'type': 'Point', 'coordinates': [-73.99311965499999, 40.71313820000006]}",row-h3dt_npzf.jkih,rv-77pc.tvnf-t2xe,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,32,2,11723,70,,,
349,85499229,2012-06-29T00:00:00.000,00:27:00,MANHATTAN,28,0,,False,25-44,M,BLACK,996870.000000000000000,232828.000000000000000,40.805734189000077,-73.954415717999950,"{'type': 'Point', 'coordinates': [-73.95441571799995, 40.80573418900008]}",row-3jmp~qv73.xchi,rv-45tn_8pbs_khsf,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,36,18,12423,18,,,
350,85500266,2012-06-29T00:00:00.000,01:35:00,QUEENS,114,2,MULTI DWELL - PUBLIC HOUS,False,25-44,M,WHITE HISPANIC,999925.312500000000000,214506.812500000000000,40.755442491000053,-73.943422118999933,"{'type': 'Point', 'coordinates': [-73.94342211899993, 40.75544249100005]}",row-d2yz~6pj2_ujp8,rv-ecps_kr78-jbms,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,3,33,72,16858,39,,,
351,85499229,2012-06-29T00:00:00.000,00:27:00,MANHATTAN,28,0,,False,18-24,M,BLACK,996870.000000000000000,232828.000000000000000,40.805734189000077,-73.954415717999950,"{'type': 'Point', 'coordinates': [-73.95441571799995, 40.80573418900008]}",row-j23d-ibvx-2tfn,rv-thgh_g9ts.ph63,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,36,18,12423,18,,,
352,85492269,2012-06-29T00:00:00.000,02:24:00,BROOKLYN,79,2,MULTI DWELL - PUBLIC HOUS,False,<18,M,BLACK,995727.562500000000000,190315.250000000000000,40.689048942000056,-73.958614954999973,"{'type': 'Point', 'coordinates': [-73.95861495499997, 40.689048942000056]}",row-5u2i-p9b6~muwm,rv-rh8f~qfyk.hp9g,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,48,51,17212,69,18-24,M,BLACK
