,incident_key,occur_date,occur_time,boro,precinct,jurisdiction_code,location_desc,statistical_murder_flag,perp_age_group,perp_sex,perp_race,vic_age_group,vic_sex,vic_race,x_coord_cd,y_coord_cd,latitude,longitude,geocoded_column,:id,:version,:created_at,:updated_at,:@computed_region_yeji_bk3q,:@computed_region_92fq_4b7q,:@computed_region_sbqj_enih,:@computed_region_efsh_h5xi,:@computed_region_f5dn_yrer
22,173354353,2018-01-05T00:00:00.000,23:31:00,BROOKLYN,77,0,GROCERY/BODEGA,False,25-44,M,BLACK,45-64,M,ASIAN / PACIFIC ISLANDER,1002717.000000000000000,184786.953125000000000,40.673863202000064,-73.933427174999963,"{'type': 'Point', 'coordinates': [-73.93342717499996, 40.673863202000064]}",row-zhiz~evvp~tpbx,rv-f2zd.h8ts~5wnc,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,49,49,17615,16
23,173220452,2018-01-03T00:00:00.000,14:41:00,BRONX,42,2,MULTI DWELL - PUBLIC HOUS,False,18-24,M,BLACK,18-24,F,BLACK,1011046.687500000000000,239814.234375000000000,40.824877819000051,-73.903179083999987,"{'type': 'Point', 'coordinates': [-73.90317908399999, 40.82487781900005]}",row-yvx8-g475-y8hu,rv-5rtr-3vwt~ddmq,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,42,25,10934,34
24,173247367,2018-01-03T00:00:00.000,18:33:00,BRONX,44,0,MULTI DWELL - APT BUILD,False,18-24,M,BLACK HISPANIC,25-44,M,BLACK HISPANIC,1005506.625000000000000,241210.125000000000000,40.828724209000029,-73.923192122999978,"{'type': 'Point', 'coordinates': [-73.92319212299998, 40.82872420900003]}",row-i5ts~byp4~sjx3,rv-e9ra.st2j-5tu7,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,35,27,10930,50
25,173200546,2018-01-03T00:00:00.000,03:55:00,STATEN ISLAND,123,0,,False,25-44,M,BLACK HISPANIC,18-24,M,WHITE HISPANIC,920515.312500000000000,138386.468750000000000,40.546293661000050,-74.229329112999949,"{'type': 'Point', 'coordinates': [-74.22932911299995, 40.54629366100005]}",row-8xim~h8di.q64m,rv-zqec~4u63_htx8,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,1,9,77,10696,15
26,173247368,2018-01-03T00:00:00.000,21:44:00,BRONX,43,0,GROCERY/BODEGA,False,25-44,M,BLACK,25-44,M,BLACK HISPANIC,1020860.812500000000000,242239.937500000000000,40.831500450000078,-73.867705285999989,"{'type': 'Point', 'coordinates': [-73.86770528599999, 40.83150045000008]}",row-hgmx_uwp6~rkkm,rv-asnt_58f3.kxnd,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,31,26,11610,58
27,173132280,2018-01-01T00:00:00.000,01:30:00,BROOKLYN,73,0,,False,,,,25-44,M,BLACK,1009356.562500000000000,177370.015625000000000,40.653489019000062,-73.909518920999972,"{'type': 'Point', 'coordinates': [-73.90951892099997, 40.65348901900006]}",row-iucu_2kmw-bhvb,rv-nhb3_qa2v~xbsa,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,25,46,13827,55
28,173154856,2018-01-01T00:00:00.000,00:15:00,BRONX,40,0,,False,,,,25-44,M,BLACK,1005431.625000000000000,233240.203125000000000,40.806849197000076,-73.923488283999973,"{'type': 'Point', 'coordinates': [-73.92348828399997, 40.806849197000076]}",row-drpq~7r69.me9j,rv-z4en.22c6_5knd,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,35,23,10932,49
29,173154491,2018-01-01T00:00:00.000,20:00:00,QUEENS,103,0,,False,,,,25-44,M,WHITE,1037506.000000000000000,195011.000000000000000,40.701784880000048,-73.807930902999942,"{'type': 'Point', 'coordinates': [-73.80793090299994, 40.70178488000005]}",row-tfky_mb6p-z79e,rv-bm9x-ifrk-acvi,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,3,24,61,24670,41
30,173135654,2018-01-01T00:00:00.000,06:30:00,BROOKLYN,70,0,BAR/NIGHT CLUB,False,,,,18-24,M,BLACK,996108.000000000000000,176258.859375000000000,40.650466786000038,-73.957267874999957,"{'type': 'Point', 'coordinates': [-73.95726787499996, 40.65046678600004]}",row-je38~66ft.ntwv,rv-fmcq_zi3p_82x3,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,11,43,13510,60
31,173135654,2018-01-01T00:00:00.000,06:30:00,BROOKLYN,70,0,BAR/NIGHT CLUB,False,,,,25-44,M,BLACK,996108.000000000000000,176258.859375000000000,40.650466786000038,-73.957267874999957,"{'type': 'Point', 'coordinates': [-73.95726787499996, 40.65046678600004]}",row-9w3b~uxhv-pb68,rv-8fwz.vivs_6bvg,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,2,11,43,13510,60
