,incident_key,occur_date,occur_time,boro,precinct,jurisdiction_code,location_desc,statistical_murder_flag,vic_age_group,vic_sex,vic_race,x_coord_cd,y_coord_cd,latitude,longitude,geocoded_column,:id,:version,:created_at,:updated_at,:@computed_region_yeji_bk3q,:@computed_region_92fq_4b7q,:@computed_region_sbqj_enih,:@computed_region_efsh_h5xi,:@computed_region_f5dn_yrer,perp_age_group,perp_sex,perp_race
293,73064786,2010-06-06T00:00:00.000,13:41:00,BRONX,50,0,,True,45-64,M,WHITE HISPANIC,1011526.312500000000000,257979.109375000000000,40.874733536000065,-73.901372196999944,"{'type': 'Point', 'coordinates': [-73.90137219699994, 40.874733536000065]}",row-ieak-inux.yvks,rv-sii2_8ptx.wvwp,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,5,29,33,11606,48,18-24,M,WHITE HISPANIC
294,73063488,2010-06-06T00:00:00.000,05:18:00,BROOKLYN,75,0,,False,18-24,M,BLACK HISPANIC,1014720.000000000000000,182857.000000000000000,40.668532742000025,-73.890164642999935,"{'type': 'Point', 'coordinates': [-73.89016464299993, 40.668532742000025]}",row-j7fc-f7rx~zqtd,rv-jseg~jabe-ahjv,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,2,25,47,17214,45,,,
295,73057168,2010-06-05T00:00:00.000,20:39:00,BROOKLYN,67,0,MULTI DWELL - APT BUILD,True,18-24,M,BLACK,999445.875000000000000,171582.421875000000000,40.637625874000037,-73.945249458999967,"{'type': 'Point', 'coordinates': [-73.94524945899997, 40.63762587400004]}",row-d7ts.mwxy-svwn,rv-z4ks-diu6~nsg5,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,26,40,17217,61,,,
296,73054697,2010-06-05T00:00:00.000,04:09:00,BRONX,48,0,,False,18-24,F,BLACK HISPANIC,1014900.000000000000000,251314.000000000000000,40.856428774000051,-73.889203671999951,"{'type': 'Point', 'coordinates': [-73.88920367199995, 40.85642877400005]}",row-w6mv.sgyw-ae9d,rv-msf9_w9ms-762f,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,22,31,10936,35,,,
297,73062529,2010-06-05T00:00:00.000,00:49:00,MANHATTAN,28,0,,False,18-24,M,BLACK,997960.312500000000000,231126.671875000000000,40.801062886000068,-73.950480785999957,"{'type': 'Point', 'coordinates': [-73.95048078599996, 40.80106288600007]}",row-epvp.yqan-acvc,rv-ervw~8rhv_azc8,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,36,18,12423,18,,,
298,73057167,2010-06-05T00:00:00.000,21:16:00,BROOKLYN,77,0,,False,<18,M,BLACK,1001506.750000000000000,184055.656250000000000,40.671858398000040,-73.937792045999970,"{'type': 'Point', 'coordinates': [-73.93779204599997, 40.67185839800004]}",row-mvgz.dug6.k4de,rv-kxj5.supg_xxpq,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,49,49,17615,16,,,
299,73054696,2010-06-05T00:00:00.000,04:15:00,BROOKLYN,77,0,,False,18-24,M,BLACK,997597.062500000000000,183356.484375000000000,40.669946085000049,-73.951887580999937,"{'type': 'Point', 'coordinates': [-73.95188758099994, 40.66994608500005]}",row-bz5u_fk87-jmit,rv-gwcs_gbqs-6qzc,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,48,49,17618,16,25-44,M,BLACK
300,73074972,2010-06-05T00:00:00.000,17:05:00,QUEENS,107,0,HOTEL/MOTEL,True,45-64,M,WHITE HISPANIC,1037482.750000000000000,200339.046875000000000,40.716409214000066,-73.807972630999984,"{'type': 'Point', 'coordinates': [-73.80797263099998, 40.716409214000066]}",row-tqxm_95yf.xupc,rv-sjf4~t7b7_chmv,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,3,24,65,24670,25,45-64,M,BLACK
301,73054697,2010-06-05T00:00:00.000,04:09:00,BRONX,48,0,,False,18-24,M,BLACK HISPANIC,1014900.000000000000000,251314.000000000000000,40.856428774000051,-73.889203671999951,"{'type': 'Point', 'coordinates': [-73.88920367199995, 40.85642877400005]}",row-vntd~hxmn~2728,rv-kvkh~tuzr~r6bn,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,22,31,10936,35,,,
302,73057168,2010-06-05T00:00:00.000,20:39:00,BROOKLYN,67,0,MULTI DWELL - APT BUILD,True,25-44,F,BLACK,999445.875000000000000,171582.421875000000000,40.637625874000037,-73.945249458999967,"{'type': 'Point', 'coordinates': [-73.94524945899997, 40.63762587400004]}",row-8i9a_dj5j-3ciz,rv-97ph_6dh3~xij8,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,26,40,17217,61,,,
303,73074972,2010-06-05T00:00:00.000,17:05:00,QUEENS,107,0,HOTEL/MOTEL,True,45-64,M,WHITE HISPANIC,1037482.750000000000000,200339.046875000000000,40.716409214000066,-73.807972630999984,"{'type': 'Point', 'coordinates': [-73.80797263099998, 40.716409214000066]}",row-tq7g-gdyt~x9wu,rv-p9ur_cb9i-5ufa,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,3,24,65,24670,25,25-44,F,WHITE HISPANIC
304,73057168,2010-06-05T00:00:00.000,20:39:00,BROOKLYN,67,0,MULTI DWELL - APT BUILD,False,18-24,M,BLACK,999445.875000000000000,171582.421875000000000,40.637625874000037,-73.945249458999967,"{'type': 'Point', 'coordinates': [-73.94524945899997, 40.63762587400004]}",row-tb3p.vzxj~ejjw,rv-itxc-fi7h_hnxp,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,2,26,40,17217,61,,,
305,73057168,2010-06-05T00:00:00.000,20:39:00,BROOKLYN,67,0,MULTI DWELL - APT BUILD,False,25-44,F,BLACK,999445.875000000000000,171582.421875000000000,40.637625874000037,-73.945249458999967,"{'type': 'Point', 'coordinates': [-73.94524945899997, 40.63762587400004]}",row-um9p~u6tn.jn8x,rv-hid3~gzyy-jnsd,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,2,26,40,17217,61,,,
306,73053989,2010-06-04T00:00:00.000,22:24:00,QUEENS,100,2,MULTI DWELL - PUBLIC HOUS,False,18-24,M,BLACK,1036866.875000000000000,153431.687500000000000,40.587662714000032,-73.810560230999954,"{'type': 'Point', 'coordinates': [-73.81056023099995, 40.58766271400003]}",row-ryen.r3ym.9kne,rv-bqxg.ucak~qy43,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,3,47,58,20531,51,,,
307,73045772,2010-06-04T00:00:00.000,16:56:00,BROOKLYN,73,0,,True,18-24,M,BLACK,1009298.000000000000000,177673.000000000000000,40.654320810000058,-73.909728850999954,"{'type': 'Point', 'coordinates': [-73.90972885099995, 40.65432081000006]}",row-gbms-v2ag.9ir4,rv-pyfb.dnu2-jvyg,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,25,46,13827,55,18-24,M,BLACK
308,73045278,2010-06-04T00:00:00.000,15:50:00,BRONX,46,0,,False,25-44,M,WHITE HISPANIC,1007142.437500000000000,249097.015625000000000,40.850367336000033,-73.917254312999944,"{'type': 'Point', 'coordinates': [-73.91725431299994, 40.85036733600003]}",row-98fm~xmzv.musi,rv-gdz4-ubv5~yit8,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,29,29,10931,6,25-44,M,WHITE HISPANIC
309,73037341,2010-06-04T00:00:00.000,00:16:00,MANHATTAN,32,0,,False,25-44,M,BLACK,1001900.000000000000000,238190.000000000000000,40.820442768000078,-73.936232348999965,"{'type': 'Point', 'coordinates': [-73.93623234899997, 40.82044276800008]}",row-2zk5_hde5-bxs6,rv-qhb3-ek89-ffk7,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,4,36,20,13097,18,UNKNOWN,M,BLACK
310,73037921,2010-06-04T00:00:00.000,03:40:00,BROOKLYN,90,2,MULTI DWELL - PUBLIC HOUS,False,25-44,M,BLACK,1001438.187500000000000,194908.406250000000000,40.701646842000059,-73.938011523999990,"{'type': 'Point', 'coordinates': [-73.93801152399999, 40.70164684200006]}",row-32yx~zkmn_uipf,rv-ksnk.durm~2aum,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,2,30,56,17213,36,,,
311,73037340,2010-06-03T00:00:00.000,23:30:00,BROOKLYN,90,0,,False,25-44,M,BLACK HISPANIC,1000296.062500000000000,196483.531250000000000,40.705972335000070,-73.942126891999976,"{'type': 'Point', 'coordinates': [-73.94212689199998, 40.70597233500007]}",row-igsm-yrjy_ew9n,rv-m9gr_scmy-zdfy,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,30,56,17213,36,UNKNOWN,M,BLACK HISPANIC
312,73017571,2010-06-03T00:00:00.000,04:39:00,MANHATTAN,30,0,,False,18-24,M,BLACK HISPANIC,997962.000000000000000,240372.000000000000000,40.826438729000074,-73.950455803999944,"{'type': 'Point', 'coordinates': [-73.95045580399994, 40.826438729000074]}",row-94bg-vk5w-pgfw,rv-nvpj-j3hr_zrzi,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,23,19,12428,37,,,
313,73043122,2010-06-03T00:00:00.000,23:59:00,BRONX,46,0,,False,25-44,M,BLACK HISPANIC,1011329.875000000000000,249447.125000000000000,40.851316432000033,-73.902116973999966,"{'type': 'Point', 'coordinates': [-73.90211697399997, 40.85131643200003]}",row-2agn_vgt9-eqeg,rv-35t5.6mmh-29vd,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,5,22,29,10935,6,,,
314,73017572,2010-06-02T00:00:00.000,21:20:00,BRONX,49,0,MULTI DWELL - APT BUILD,False,25-44,M,WHITE,1023476.500000000000000,248939.593750000000000,40.849877803000027,-73.858214115999942,"{'type': 'Point', 'coordinates': [-73.85821411599994, 40.84987780300003]}",row-qm8b-4mur.yevu,rv-ev9y_eaqm~z7f2,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,12,32,11271,59,UNKNOWN,M,ASIAN / PACIFIC ISLANDER
315,73017572,2010-06-02T00:00:00.000,21:20:00,BRONX,49,0,MULTI DWELL - APT BUILD,False,25-44,F,WHITE HISPANIC,1023476.500000000000000,248939.593750000000000,40.849877803000027,-73.858214115999942,"{'type': 'Point', 'coordinates': [-73.85821411599994, 40.84987780300003]}",row-xean.jks4~eqqs,rv-piuu.369u_45ap,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,12,32,11271,59,UNKNOWN,M,BLACK
316,73017572,2010-06-02T00:00:00.000,21:20:00,BRONX,49,0,MULTI DWELL - APT BUILD,False,<18,M,WHITE HISPANIC,1023476.500000000000000,248939.593750000000000,40.849877803000027,-73.858214115999942,"{'type': 'Point', 'coordinates': [-73.85821411599994, 40.84987780300003]}",row-uect-ic9n.p4u5,rv-dqx3-6g6p_6cpp,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,12,32,11271,59,UNKNOWN,M,ASIAN / PACIFIC ISLANDER
317,73017572,2010-06-02T00:00:00.000,21:20:00,BRONX,49,0,MULTI DWELL - APT BUILD,False,<18,M,WHITE HISPANIC,1023476.500000000000000,248939.593750000000000,40.849877803000027,-73.858214115999942,"{'type': 'Point', 'coordinates': [-73.85821411599994, 40.84987780300003]}",row-fxpd_ijqr~rcqd,rv-ubhu-zug5_j4ji,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,12,32,11271,59,UNKNOWN,M,BLACK
318,73007911,2010-06-02T00:00:00.000,18:40:00,BROOKLYN,68,0,,False,<18,M,WHITE,975835.000000000000000,172319.000000000000000,40.639656658000035,-74.030322297999987,"{'type': 'Point', 'coordinates': [-74.03032229799999, 40.639656658000035]}",row-y5tg.7ctr_th5k,rv-xnkf.z43v-f9v6,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,44,41,18180,10,<18,M,BLACK HISPANIC
319,73007911,2010-06-02T00:00:00.000,18:40:00,BROOKLYN,68,0,,False,<18,M,WHITE,975835.000000000000000,172319.000000000000000,40.639656658000035,-74.030322297999987,"{'type': 'Point', 'coordinates': [-74.03032229799999, 40.639656658000035]}",row-mqqe.fk36~6a99,rv-2byh-7gp5~xj3c,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,44,41,18180,10,<18,M,WHITE HISPANIC
320,73017572,2010-06-02T00:00:00.000,21:20:00,BRONX,49,0,MULTI DWELL - APT BUILD,False,25-44,M,WHITE,1023476.500000000000000,248939.593750000000000,40.849877803000027,-73.858214115999942,"{'type': 'Point', 'coordinates': [-73.85821411599994, 40.84987780300003]}",row-bj3m_bdtn_5tay,rv-mzcg_8gyc~xvqh,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,5,12,32,11271,59,UNKNOWN,M,BLACK
321,73017572,2010-06-02T00:00:00.000,21:20:00,BRONX,49,0,MULTI DWELL - APT BUILD,False,25-44,F,WHITE HISPANIC,1023476.500000000000000,248939.593750000000000,40.849877803000027,-73.858214115999942,"{'type': 'Point', 'coordinates': [-73.85821411599994, 40.84987780300003]}",row-q2an-hxmc~gup2,rv-vnb4_7mqi-67cm,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,5,12,32,11271,59,UNKNOWN,M,ASIAN / PACIFIC ISLANDER
322,72982612,2010-06-01T00:00:00.000,02:26:00,BROOKLYN,71,0,,False,25-44,M,BLACK,1002159.625000000000000,182377.328125000000000,40.667250466000041,-73.935442935999959,"{'type': 'Point', 'coordinates': [-73.93544293599996, 40.66725046600004]}",row-aw2t-k9sq.8x5m,rv-dk6s.sf55~rb9s,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,48,44,17615,17,UNKNOWN,M,BLACK
323,73003810,2010-06-01T00:00:00.000,18:08:00,BRONX,46,0,MULTI DWELL - APT BUILD,False,<18,M,BLACK,1009693.937500000000000,249365.640625000000000,40.851097648000064,-73.908030632999953,"{'type': 'Point', 'coordinates': [-73.90803063299995, 40.851097648000064]}",row-5t2t_xs3s~48h9,rv-xihe.g6g9-ui6b,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,29,29,10931,6,18-24,M,BLACK HISPANIC
324,73003661,2010-06-01T00:00:00.000,02:35:00,QUEENS,103,0,,False,25-44,F,BLACK,1043366.875000000000000,193114.515625000000000,40.696542275000070,-73.786810077999974,"{'type': 'Point', 'coordinates': [-73.78681007799997, 40.69654227500007]}",row-58ri~75uw_hitv,rv-i2wk-h46i~z2pt,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,3,6,61,24668,41,,,
325,73003661,2010-06-01T00:00:00.000,02:35:00,QUEENS,103,0,,False,18-24,M,BLACK,1043366.875000000000000,193114.515625000000000,40.696542275000070,-73.786810077999974,"{'type': 'Point', 'coordinates': [-73.78681007799997, 40.69654227500007]}",row-dxw7~4iqa~wyh6,rv-ntzr.mpn8.49pb,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,3,6,61,24668,41,,,
326,73003661,2010-06-01T00:00:00.000,02:35:00,QUEENS,103,0,,True,25-44,F,BLACK,1043366.875000000000000,193114.515625000000000,40.696542275000070,-73.786810077999974,"{'type': 'Point', 'coordinates': [-73.78681007799997, 40.69654227500007]}",row-53n4_gr8e_7yu4,rv-98eg~2jcw.rr73,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,3,6,61,24668,41,,,
327,72988944,2010-06-01T00:00:00.000,22:30:00,BROOKLYN,88,2,MULTI DWELL - PUBLIC HOUS,False,18-24,M,BLACK,990846.687500000000000,192563.796875000000000,40.695225668000035,-73.976212506999957,"{'type': 'Point', 'coordinates': [-73.97621250699996, 40.695225668000035]}",row-2u7i~b8rv-f9gj,rv-gzf2_hbba.si4u,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,48,55,17212,68,18-24,M,BLACK
328,73003661,2010-06-01T00:00:00.000,02:35:00,QUEENS,103,0,,True,18-24,M,BLACK,1043366.875000000000000,193114.515625000000000,40.696542275000070,-73.786810077999974,"{'type': 'Point', 'coordinates': [-73.78681007799997, 40.69654227500007]}",row-pk3d~iavv_j2d2,rv-xjf8.33m8~xtrr,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,3,6,61,24668,41,,,
329,72986408,2010-06-01T00:00:00.000,02:00:00,BRONX,49,0,,True,25-44,M,BLACK,1021958.187500000000000,252792.640625000000000,40.860459871000046,-73.863680495999972,"{'type': 'Point', 'coordinates': [-73.86368049599997, 40.860459871000046]}",row-xgk8~ypqa_dpdn,rv-z247~fy6j~yd9t,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,12,32,11605,59,25-44,M,WHITE HISPANIC
330,72983202,2010-05-31T00:00:00.000,23:00:00,BRONX,47,0,,False,25-44,M,WHITE HISPANIC,1020099.000000000000000,257465.000000000000000,40.873291810000069,-73.870376742999952,"{'type': 'Point', 'coordinates': [-73.87037674299995, 40.87329181000007]}",row-6g7v-hgdq~3n4w,rv-hmgm~5t3d.4fsr,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,22,30,11605,29,,,
331,72983287,2010-05-31T00:00:00.000,04:30:00,BRONX,47,2,MULTI DWELL - PUBLIC HOUS,False,18-24,M,BLACK,1030304.062500000000000,261266.968750000000000,40.883679673000074,-73.833450678999952,"{'type': 'Point', 'coordinates': [-73.83345067899995, 40.883679673000074]}",row-5n8h~r85d-gdu6,rv-b9w5~3czx-yst4,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,2,30,12344,29,,,
332,72983201,2010-05-31T00:00:00.000,02:33:00,BRONX,43,2,MULTI DWELL - PUBLIC HOUS,False,25-44,M,BLACK,1021576.312500000000000,240437.359375000000000,40.826549899000042,-73.865129800999966,"{'type': 'Point', 'coordinates': [-73.86512980099997, 40.82654989900004]}",row-mugp-yq3s.64tw,rv-w2cu-hjx2-pf5d,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,31,26,11610,58,,,
333,72983200,2010-05-31T00:00:00.000,19:35:00,BROOKLYN,94,2,MULTI DWELL - PUBLIC HOUS,False,25-44,M,BLACK,1001768.500000000000000,200785.671875000000000,40.717777894000051,-73.936804946999985,"{'type': 'Point', 'coordinates': [-73.93680494699998, 40.71777789400005]}",row-wy3b-t3qw~p5ht,rv-vxew~bu32_jxgx,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,30,57,17613,36,18-24,M,BLACK
334,72983183,2010-05-31T00:00:00.000,03:19:00,BROOKLYN,83,0,,True,25-44,M,BLACK,1009532.812500000000000,192359.750000000000000,40.694631953000055,-73.908827501999951,"{'type': 'Point', 'coordinates': [-73.90882750199995, 40.694631953000055]}",row-2d6h~9ybu-6m3v,rv-sd7m~97nb_pddd,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,37,53,13828,42,,,
335,72983203,2010-05-31T00:00:00.000,03:56:00,BROOKLYN,75,0,,False,25-44,M,WHITE HISPANIC,1015762.000000000000000,181494.000000000000000,40.664787964000027,-73.886414866999985,"{'type': 'Point', 'coordinates': [-73.88641486699998, 40.66478796400003]}",row-zein~qiih~x4fc,rv-ang7~6j9p_du77,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,25,47,17214,45,18-24,M,BLACK
336,72983288,2010-05-31T00:00:00.000,22:19:00,MANHATTAN,25,2,MULTI DWELL - PUBLIC HOUS,False,<18,M,BLACK,1002864.500000000000000,230116.000000000000000,40.798279898000033,-73.932770018999975,"{'type': 'Point', 'coordinates': [-73.93277001899997, 40.79827989800003]}",row-eu74_kztg~dsng,rv-tuqa.vs8z-7a5m,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,35,16,13093,7,,,
337,72983199,2010-05-31T00:00:00.000,03:12:00,QUEENS,113,0,,False,18-24,M,BLACK,1044480.437500000000000,188538.765625000000000,40.683975422000060,-73.782835195999951,"{'type': 'Point', 'coordinates': [-73.78283519599995, 40.68397542200006]}",row-5zri.kv2q~4dgx,rv-7ieh-xfpa.7jg2,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,3,6,71,24669,41,,,
338,72983286,2010-05-31T00:00:00.000,21:50:00,BROOKLYN,63,0,,False,18-24,M,BLACK,1002599.000000000000000,168864.000000000000000,40.630158413000061,-73.933895886999949,"{'type': 'Point', 'coordinates': [-73.93389588699995, 40.63015841300006]}",row-8udx_ssad.sq4f,rv-ap8m-nrds.352f,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,2,26,38,13825,5,,,
339,72983198,2010-05-31T00:00:00.000,23:13:00,QUEENS,113,0,,False,25-44,M,WHITE HISPANIC,1039629.875000000000000,186091.843750000000000,40.677290870000036,-73.800344379999956,"{'type': 'Point', 'coordinates': [-73.80034437999996, 40.677290870000036]}",row-ben8~tp4f_57ba,rv-i3jr~pgee-nzda,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,3,46,71,24671,41,,,
340,72973343,2010-05-30T00:00:00.000,22:51:00,BROOKLYN,70,0,,False,25-44,M,BLACK,996118.937500000000000,173924.937500000000000,40.644060661000026,-73.957232564999970,"{'type': 'Point', 'coordinates': [-73.95723256499997, 40.644060661000026]}",row-rnxm~36xr~umap,rv-gagg_ncp3_hhhe,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,11,43,13510,60,,,
341,72973342,2010-05-30T00:00:00.000,00:20:00,BRONX,43,0,,False,18-24,M,BLACK HISPANIC,1021492.687500000000000,237960.453125000000000,40.819751853000071,-73.865445709999960,"{'type': 'Point', 'coordinates': [-73.86544570999996, 40.81975185300007]}",row-adtq_9ugx_sjyw,rv-55pc.zawx~at65,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,31,26,11611,58,,,
342,72973344,2010-05-30T00:00:00.000,23:30:00,BROOKLYN,81,0,,False,25-44,M,BLACK,1006104.062500000000000,187791.812500000000000,40.682103147000078,-73.921206942999959,"{'type': 'Point', 'coordinates': [-73.92120694299996, 40.68210314700008]}",row-v5zm.mfwh~gqbw,rv-wqzz~dtai.4imk,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,17,52,13516,69,,,
343,72967785,2010-05-30T00:00:00.000,23:35:00,MANHATTAN,25,0,,False,18-24,M,BLACK,1001507.937500000000000,232696.421875000000000,40.805365202000075,-73.937662986999953,"{'type': 'Point', 'coordinates': [-73.93766298699995, 40.805365202000075]}",row-viba~bqzm_idf9,rv-ch8p-8uaf-4yz8,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,36,16,13093,7,,,
344,72958154,2010-05-30T00:00:00.000,03:54:00,BRONX,44,0,,False,18-24,M,BLACK HISPANIC,1005270.000000000000000,240674.000000000000000,40.827253266000071,-73.924048830999936,"{'type': 'Point', 'coordinates': [-73.92404883099994, 40.82725326600007]}",row-mw47.y3xv.g9r4,rv-ijw6.n6ka~bcbq,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,35,27,10929,50,<18,M,UNKNOWN
345,72967785,2010-05-30T00:00:00.000,23:35:00,MANHATTAN,25,0,,False,<18,F,BLACK,1001507.937500000000000,232696.421875000000000,40.805365202000075,-73.937662986999953,"{'type': 'Point', 'coordinates': [-73.93766298699995, 40.805365202000075]}",row-kvxw.jttp.5tai,rv-ub58~id6u~upbc,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,36,16,13093,7,,,
346,72957573,2010-05-30T00:00:00.000,00:47:00,MANHATTAN,25,0,,False,18-24,M,BLACK,1001185.000000000000000,231635.000000000000000,40.802452516000074,-73.938832166999987,"{'type': 'Point', 'coordinates': [-73.93883216699999, 40.80245251600007]}",row-j6my.s259.8jfm,rv-mh7z~dsv6_byqj,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,36,16,13093,7,,,
347,72949716,2010-05-29T00:00:00.000,00:39:00,BROOKLYN,90,2,MULTI DWELL - PUBLIC HOUS,False,25-44,F,BLACK,994231.250000000000000,196249.609375000000000,40.705339193000043,-73.964001655999937,"{'type': 'Point', 'coordinates': [-73.96400165599994, 40.70533919300004]}",row-jm7p~8q9z~sps5,rv-ppud_6k42.765i,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,38,56,17613,36,25-44,M,BLACK
348,72949716,2010-05-29T00:00:00.000,00:39:00,BROOKLYN,90,2,MULTI DWELL - PUBLIC HOUS,False,25-44,F,BLACK,994231.250000000000000,196249.609375000000000,40.705339193000043,-73.964001655999937,"{'type': 'Point', 'coordinates': [-73.96400165599994, 40.70533919300004]}",row-pddw_phf2-wkpw,rv-tjm7_haq8-k8md,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,38,56,17613,36,18-24,M,BLACK
349,72949715,2010-05-29T00:00:00.000,00:17:00,BRONX,41,0,,False,18-24,F,BLACK,1012519.000000000000000,238408.000000000000000,40.821013516000050,-73.897865221999950,"{'type': 'Point', 'coordinates': [-73.89786522199995, 40.82101351600005]}",row-mvwn.dfcc~ci98,rv-fjbv-vc8z-84sq,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,43,24,10937,8,18-24,M,BLACK
350,72949718,2010-05-29T00:00:00.000,03:07:00,BROOKLYN,73,0,,False,18-24,F,BLACK,1009872.000000000000000,182963.000000000000000,40.668839045000027,-73.907640065999942,"{'type': 'Point', 'coordinates': [-73.90764006599994, 40.66883904500003]}",row-6bcr_kb5p-mbt8,rv-smv7-w6ap_savu,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,2,17,46,17614,55,,,
351,72949717,2010-05-29T00:00:00.000,02:30:00,BRONX,42,0,,False,<18,M,BLACK HISPANIC,1012597.000000000000000,241475.000000000000000,40.829431305000071,-73.897570449999989,"{'type': 'Point', 'coordinates': [-73.89757044999999, 40.82943130500007]}",row-bs5n-3633-9py4,rv-pyq8.irrx_27a6,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,5,43,25,10937,34,,,
352,72949714,2010-05-28T00:00:00.000,22:37:00,QUEENS,114,0,,False,25-44,M,BLACK HISPANIC,1008825.687500000000000,222819.437500000000000,40.778238228000077,-73.911266244999979,"{'type': 'Point', 'coordinates': [-73.91126624499998, 40.77823822800008]}",row-24ef.b6vm_tmpv,rv-yqvf.udch~eddp,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,3,4,72,16862,39,18-24,M,BLACK HISPANIC
353,72939916,2010-05-28T00:00:00.000,08:38:00,MANHATTAN,25,0,MULTI DWELL - APT BUILD,True,45-64,M,BLACK,1001678.875000000000000,230013.656250000000000,40.798001410000040,-73.937052497999957,"{'type': 'Point', 'coordinates': [-73.93705249799996, 40.79800141000004]}",row-4b5h~75vu_8mss,rv-mkn9_hc99_gkat,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,35,16,13093,7,,,
354,72942123,2010-05-28T00:00:00.000,20:32:00,BROOKLYN,67,0,,False,25-44,M,BLACK,1003785.875000000000000,172367.750000000000000,40.639772923000066,-73.929609815999981,"{'type': 'Point', 'coordinates': [-73.92960981599998, 40.639772923000066]}",row-957q.an5k-37ph,rv-v5ma.9nts_6vzd,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,2,26,40,16866,61,,,
